161482408|1210|WSH@SEA
161482409|1201|DAL@SEA
161482412|1119|VAN@SEA
161482413|0105|TBL@SEA
161482418|0118|CBJ@SEA
161482419|0112|FLA@SEA
161482420|1022|UTA@SEA
161482422|1020|DET@SEA
161482423|1006|VGK@SEA
161482424|0227|WPG@SEA
161482426|0315|STL@SEA
161484015|1008|COL@CGY
161484019|1001|SEA@CGY
161492614|0919|TOR@MTL|P
161495875|1010|EDM@SJ
161495876|1123|MIN@SJ
161495877|1208|SEA@SJ
161495878|0106|DAL@SJ
161495879|1226|VGK@SJ
161495882|0118|UTA@SJ
161495884|1003|LAK@SJ
161495885|1102|CGY@SJ
161495886|1117|CGY@SJ
161495888|1115|NSH@SJ
161495889|0104|NJD@SJ
161495890|1121|SEA@SJ
161495891|1214|VAN@SJ
161495892|0101|PHI@SJ
161495893|1001|FLA@SJ
161495894|0404|STL@SJ
161495895|1109|NYI@SJ
161495896|0210|CHI@SJ
161495897|0329|COL@SJ
161495898|1211|LAK@SJ
161495899|1127|VGK@SJ
161495900|0305|COL@SJ
161495901|0128|NSH@SJ
161495904|0123|EDM@SJ
161495907|0324|ANA@SJ
161495910|0109|NYR@SJ
161495912|0410|ANA@SJ
161495913|0215|WPG@SJ
161495916|0306|TBL@SJ
161495917|1029|VAN@SJ
161495919|1013|BOS@SJ
161495922|0303|CBJ@SJ
161495923|0408|MIN@SJ
161495924|0130|CHI@SJ
161495925|1027|BUF@SJ
161495926|0108|WSH@SJ
161495927|1031|OTT@SJ
161495928|0301|MTL@SJ
161495931|1111|PIT@SJ
161495932|0102|TOR@SJ
161495933|0213|DET@SJ
161495934|0320|CAR@SJ
161502006|0912|NYR@PHI
161502007|0913|NYR@PHI
161502263|0919|MTL@TOR|P
161506333|0320|VGK@ANA
161506335|1216|VAN@ANA
161506336|0322|SJS@ANA
161506339|1201|MIN@ANA
161506340|0224|SEA@ANA
161506342|1027|VAN@ANA
161506343|1115|CGY@ANA
161506345|0307|CBJ@ANA
161506346|1222|VGK@ANA
161506347|0403|EDM@ANA
161506348|0406|LAK@ANA
161506349|1004|FLA@ANA
161506352|1127|LAK@ANA
161506353|1007|EDM@ANA
161506354|1125|SJS@ANA
161506355|1013|CGY@ANA
161506357|0305|TBL@ANA
161506359|1227|COL@ANA
161506362|0330|COL@ANA
161506364|1111|NSH@ANA
161506365|1029|BUF@ANA
161506366|0128|CHI@ANA
161506367|0101|NJD@ANA
161506368|1114|NYI@ANA
161506370|0209|DET@ANA
161506373|1229|TOR@ANA
161506374|1108|PIT@ANA
161506377|1016|BOS@ANA
161506378|0318|UTA@ANA
161506379|0108|DAL@ANA
161506381|0105|MIN@ANA
161506382|0130|NSH@ANA
161506383|0316|CAR@ANA
161506384|1101|OTT@ANA
161506385|0112|NYR@ANA
161506386|0227|MTL@ANA
161506387|0211|CHI@ANA
161506388|0103|PHI@ANA
161506389|1206|WPG@ANA
161506390|0114|STL@ANA
161506391|0110|WSH@ANA
161545240|0926|STL@CHI|P
161545247|0921|MIN@CHI|P
161545262|0919|CHI@MIN|P
161545264|0925|DAL@MIN|P
161545270|0919|DAL@STL|P
161545272|0924|CHI@STL|P
161545316|0923|MIN@DAL|P
161545317|0921|STL@DAL|P
161555775|1127|UTA@NSH
161555776|1017|STL@NSH
161555777|1222|WPG@NSH
161555778|0302|COL@NSH
161555779|0410|DAL@NSH
161555780|0306|MIN@NSH
161555781|0401|CHI@NSH
161555782|0119|SEA@LA
161555784|1201|VGK@LA
161555785|1104|SJS@LA
161555833|0228|DAL@STL
161555864|1112|STL@UTA
161555865|1027|MIN@UTA
161555888|1114|WPG@CHI
161555889|1212|UTA@CHI
161555890|1129|MIN@CHI
161555891|0228|COL@CHI
161555892|0217|STL@CHI
161555893|0326|NSH@CHI
161555925|1229|STL@COL
161555926|1014|DAL@COL
161562839|0118|TBL@BOS
161562841|0130|TOR@BOS
161562842|1108|FLA@BOS
161562946|1127|OTT@TB
161563879|0321|LAK@SEA
161563881|1104|CGY@SEA
161563882|1128|EDM@SEA
161563883|1222|SJS@SEA
161563899|1211|NYI@CAR
161563901|1208|NYR@CAR
161563904|1226|PIT@CAR
161563917|0129|NYR@PIT
161563919|0322|CBJ@PIT
161563920|0118|WSH@PIT
161563922|1229|CAR@PIT
161563963|1010|ANA@CGY
161563965|1112|WSH@NJ
161563966|1015|NYR@NJ
161563967|0223|CAR@NJ
161563968|0318|PIT@NJ
161563969|1123|CBJ@NJ
161563970|0323|PHI@NJ
161563971|0116|NYI@NJ
161564031|1122|CAR@NYR
161564033|1207|NJD@NYR
161564034|1213|CBJ@NYR
161564035|1105|PHI@NYR
161564036|1006|NYI@NYR
161564056|1027|CBJ@PHI
161564057|1128|NYI@PHI
161564059|0123|NJD@PHI
161564060|0330|PIT@PHI
161564061|1216|NYR@PHI
161564089|0320|PHI@NYI
161564090|0330|CAR@NYI
161564092|0113|PIT@NYI
161564093|1220|NYR@NYI
161564094|0410|CBJ@NYI
161564114|1009|PIT@CBJ
161564116|0222|NYI@CBJ
161564117|1017|NYR@CBJ
161564118|1231|WSH@CBJ
161564119|1215|CAR@CBJ
161564120|1125|NJD@CBJ
161564181|1204|SEA@ANA
161602018|0913|OTT@MTL
